text;stars
Billa güzel bir markettir tercih ederim herkes billaya gitsin al??veri? yaps?n;5
;5
;3
Obwohl viele Leute dort  waren hat man nicht lange bei der Kasse warten müssen;5
;5
;4
;5
Great. All products avaiable and with quality.;5
Top Mitarbeiter die bemüht sind die Tägliche Menschenmasse zu koordinieren und zu bedienen,Backshop hat Super Qualität und wird immer ausreichend bestückt.;5
;5
Gehma billa;5
;4
;5
Gehe ich immer gerne einkaufen;5
;5
Find cool dass es am Sonntag und feiertagen offen hat.;5
Sehr groß;5
;5
;5
??? ??????? ??? ??? ???? ???? ?? ???? ????? ???? ???? ?????? ???. ???? ??????? ???? ???? ?? ????? ?????? ??? ?????? ??? ????????;4
Billa praterstern.. immer sehr voll.. nichts für schwach nerven Ber tolles angebot und freundliche Mitarbeiter;3
;5
;5
;5
Sonntags einer der wenigen Orte um Lebensmittel einkaufen zu können. Aber der Bahnhof Praterstern ist leider kein sehr schöner Ort. Ausserdem ist die Filiale überrannt. Nur Sonntags und das Notfalls.;2
Immer sehr viel los!!! Super Sortiment frisch gepresste Säfte für die Leute was in Stress sind gibt es friches Joghurt mit Müsli und Obst jeden Tag frich zubereitet !!! Spitze!!;5
;5
Unusually open on a Sunday but inexplicably doesn't sell fish sauce;3
Nice;5
;4
;4
Ungern bei Billa AG einkaufen ...;1
;4
;5
;5
;5
;5
;5
;4
;5
"Bills hat eine riesen auswahl man bekommt fadt.alles preise sind auchoptimal ..

......";5
Am Praterstern beim Billa giebt es die Besten Grillhendeln die ich je Gegessen habe-in andere Billa sind sie nach 1ü.Hendeln Leer weil sie so wenig machen und dann sind sie Dementsprechend nimmer Frisch-am Praterstern Ist die HÜHNERBOX STÄNDIG mit Frischen Grillhühnerln Ansprechend-Saftig und IMMER Frisch DANKE BILLA UND SEINEN MITARBEITERN IHR SCHAUT AUCH IN SCHWEREN ZEITEN AUF EURE KUNDEN UND FÜR MICH DAUMEN HOCH;5
Ein Billa mit dem Wichtigsten für's Leben. Was soll man auch groß über einen Billa schreiben?;4
;4
Immer ein gutes Angebot.;5
Sehr gut;5
;4
;5
;4
Even on Sunday;5
Beste Billa in Wien!;5
;5
;5
;4
"Viel mehr Auswahl als andere Filialen.

Ist halt sehr viel los, am Besten zur Self-Checkout- Kassa.";5
"Gutes und breites Sortiment. Personal geschult und Bemüht. Bei der Kassa haben es einige Leute sehr Eilig und halten den 1m Abstand (Corona) nicht ein. Hier wäre es toll, wenn es ""Ordnungshüter"" gäbe, die die fehlende Intelligenz mancher Kunden ersetzten und auf die Einhaltung der Sicherheitsmaßnahmen ""erinnern"".";4
;5
;5
;3
;5
Top auswahl trotzdem der billa klein und an einem Bahnhof ist. Der wohl eichtigste virteil sind seine öffnungszeiten;5
;5
;5
An obvious supermarket right under the train station. It has got everything and offers around 10 self checkout machines. Very convenient.;5
;5
;5
Alles super;5
"ein absolutes MUSS an jedem sonn- und feiertag
nach meinem ersten besuch war ich sehr beeindruckt
seitdem stammkunde";5
;4
;2
War vor der Corona-Krise 2020 einer der besten Supermärkte in Wien, hat aber während der Krise punkto Sauberkeit sehr abgenommen. Das liegt einerseits an den undicht verpackten Drogerie-Produkten (Waschmitteln usw.), welche intensiv riechen. andererseits an der inadäquat belüfteten  Feinkost-Abteilung, die den ganzen Bahnhof Praterstern mit Schweinsbraten räuchert. Das gleiche gilt auch für die meisten anderen Rewe-Märkte (Merkur, Billa), nur beim Spar kann man noch halbwegs ohne Gestank einkaufen (Hofer, Lidl kenne ich nicht).;4
;4
Fast jeden Tag dort ! Alles was man braucht  findet man dort. Und was super ist : von Montag bis Sonntag zu haben . Einfach top;5
Sehr elgant Sontag auch Arbriten;5
;5
;4
;3
;5
;4
;5
Am Freitag Abend bis Sonntag immer viel los;3
;5
;4
Immer wieder am Sonntag  Tolle Auswahl;5
;4
Klein aber fein bis jetzt war immer alles da was ich brauche und die Verkäufer haben immer ein Lächeln was mir sehr gut gefällt danke schön;5
Wusste nicht das man wein und Bier ab 16 kaufen darf, hat es letztendlich doch verkauft.;3
;5
Voll schön. War das letzte Mal vor 10 Jahren dort. Damals war die Filiale sehr in die Jahre gekommen und voll mit Zwielichtigen Gestalten. War positiv überrascht;4
Gleich an der Autobahnauffahrt. Zahlung mit Karte möglich.;5
Das beste daran sind die extrem langen Öffnungszeiten. 06-22 Uhr. Mitarbeiter sehr nett. Viele Kassen und sehr große Auswahl;5
;4
;3
;5
Zu klein...keine Parkplätze...keine infoperson für Artikelfragen....lieferprobleme...sehr wenig angestellte...;1
Alles im Sicht und schön organisiert;4
;5
Total überfüllt. Egal wann man hin kommt.;4
;5
Ich liebe die Jö Karte!;5
;5
Hat täglich geöffnet, alles wichtige, manchmal sehr voll;4
;5
Minden áru Meg található, a zsúfoltság ellenére gyorsan lehet fizetni.;5
Good;4
;5
;5
;5
;3
Auswahl ist ganz ok;4
;5
Radi stalno;5
;5
;4
;5
;4
Sehr schöner Supermarkt mit großen  Marken Sortiment.;5
;5
;5
;5
;4
Too much people in small place.... Coronavirus likes this. Even though, that there were a queue in order to GO TO THE SHOP. The staff is rude, and the locals.. meh;1
;5
;4
;5
;4
;5
;5
???? ???? ?????? ???;3
Perfekt grocery store l have seen so far in Vienna.  Not expensive but affordable with a variety of things to choose from . I loved the packed fruits and salad;5
;3
;5
;5
;4
Amo fazer compras no billa;5
;5
;1
;5
;5
;3
Ehrenbilla hat immer offen.;5
;5
zu viele leute;3
;5
Mein Kühlschrank;5
;4
;4
;4
;1
Vorsicht vor diesem Ort;1
;3
;5
;5
;5
"This Billa won't let you down ;)";5
Ausgesprochen nettes Personal;5
;1
;3
Großer Billa bis 22 Uhr geöffnet,  läst es sich Gut einkaufen. Obst, Gemüse , Wurst Fisch,Getränke soweit alles da.;4
;5
;2
"Normaler Billa halt. Die tuffe sympathische Crew die alles problemlos schaffte wurde leider aufgelöst.
Verstehe einer die Personalpolitik der Supermärkte. ... ICH TU ES NICHT.";3
Wenig Auswahl;3
DOBRO SNABDEVENO, RADI 365 DANA U GODINI, 24 h DNEVNO.;5
;4
Sonntags geöffnet und mit guter Auswahl, aber zeitweise sehr voll, trotz Corona.;4
;5
Leider keine Kontrolle der Personenzahl, daher wesentlich überfüllt.;1
;1
Nicht so geil;3
;5
;4
;5
;4
;5
;2
Wahnsinn, was das BILLA Team an einem Feiertag leistet. Respekt!;5
;4
;4
;5
;5
;4
Die Dame bei den automatischen Kassen war nett und hat erklärt wir man Artikel ohne Barcode einließt. Aber auch die restlichen Angestellten waren höflich aber gestresst, was auch verständlich ist am späten Abend;5
;5
;3
Sonntags geöffnet! Parkplätze nicht vorhanden.;5
;3
;4
;1
;4
Super Service;4
;5
;2
;4
;5
;5
;5
"It is the best Billa in town for ""people watching"". The lines can be absurd if you are there late Saturday afternoon or Sunday. The selection, however, is quite good. Go at a relatively quiet time and it is an excellent grocery store.";4
Good selection of fresh food for a convenience store. Long opening hours.;4
;5
???? ????? ??? ????? ???? ????? ??????;4
Good;4
Super sklep!;5
Nicht gut.;1
;4
;3
;4
;5
;5
;5
Sauteuer - expensive;3
Billa, alles was man braucht.;5
;5
;4
;5
;5
;5
;4
;4
;5
Gut gekùhltes geschàfts likal und tolle auswahl !!;5
;5
;5
;3
;4
;5
Zentral und sonntags geöffnet;5
Los supermercados que más me gustan de Viena;4
;4
Ganz okei;4
;5
"Gute Qualität mit vielen Produkte
Immer gibt gute Angebote";3
????;4
;5
Sehr voll und wenig Maskenträger;2
;4
;5
They stay open later, it gets really crowded here in the hours near closing so know what you want and where it is or you will regret forgetting your mask...;5
;4
Praterstern Billa ein Hit!!!;4
;5
"Der Reeperbahn-Penny von Wien.
Als ich das erste Mal drin war, wurde direkt jemand beim Klauen erwischt.
Toller Laden";5
;4
Super magazin!;5
;5
;4
;4
Este deschis tot timpul;4
Toll dass am Sonntag geöffnet ist. Größe Auswahl und alles frisch. Gebäck super.;5
;5
Keine EW-Handschuhe vorhanden und die Zangen beim Kleingebäck sind immer schmutzig;2
Voll und hektisch, ist aber auch nicht sehr überraschend bei einem Supermarkt am Bahnhof Auswahl und Preis finde ich persönlich vollkommen akzeptabel.;4
Not recommended on sundays, extremely busy but has a wide selection of products and has GOOD grilled chicken.;4
;5
;5
?????? ?????? ? ? ?????????? ?????, ? ??????? ? ??????;5
;3
;5
;5
;4
;4
Nice;5
;5
;3
??????? ???????.;5
;5
;4
Sortiment könnte größer sein;4
;1
Gutes Warenangebot, auch Sonntag geöffnet. Immer relativ gut besucht, trotzdem noch freundliches Personal.;5
Ganz ok hier;4
;4
;1
Za du?o brudasów .;1
;4
Gut;4
Schule;5
;5
;5
;4
;5
;4
;3
"Great shop if you are going to / back from prater. Good prices for Vienna, wide selection of groceries. I bought 8 pieces of sushi, 2 beguates and a 1l bottle of water for around 14€. Only problem I saw was the cashier. There are only 3 cashiers, and around 20 self cashiers, where the English translations are pretty bad. To start scanning, there were 2 options - I quote - ""start"" and ""I already have my bag"" I had a bag, and did not need any plastic one, so I of course chose the second option, placed my bag and it did not recognize it. I had to wait 10 minutes for an employee to tell me that I should have pressed ""start"". Over that it is probably the best shop near prater.";4
;4
;5
;5
;4
;5
Gewalt;1
;1
;5
;2
"This place is a health hazard.
Thousands of people, majority without face masks, shuffling towards the cashier's, leaving no space; each clutching one or two items in their hands. It is virtually impossible to keep even half a meter distance.
This was Sunday, June 28th, after 4 months of Corona scare. As I left the store, apparently a train or several bus loads full of thirsty people had just arrived. About 250 people were pushing towards the entrance. The two security guys decided to look the other way.";3
;1
;5
;5
;2
;4
;5
;4
;5
Vše perfektn? dopln?né, ?erstvé. Nákup prob?hl rychle a bez problém?.;5
Pacek a hely;5
;5
;5
;2
;5
;3
Man bekommt alles auch abends;5
;1
;5
;5
Hat an Feiertagen und Sonntags offen  sehr praktisch;5
;3
Hat uns wiesen Meier gemacht;1
Too busy.;4
;5
;4
;5
SUPER Auswahl, aber viele Kunden. Überhaupt Sonntags.;4
;3
;5
;1
;5
;5
Spitze weil Biller immer für mich da ist;5
;5
;4
;5
;5
;4
;4
Billa ist kultür;5
;5
;4
;5
??;5
;5
;4
Hat fast immer auf, grosse Auswahl nur manchmal etwas voll. Aber wenn auf dem Sonntag oder spät abends noch schnell etwas besorgt werden muss, hier kann man noch einkaufen. Nichts für Leute mit Angst vor Menschenmassen...;5
;5
;1
Am Sonntag auch öffnen;5
;5
;4
;5
;4
;1
;3
;5
;3
;4
;5
;5
;5
;2
;5
;4
;5
;3
;3
Your average billa;5
;5
;5
Très bien ! Ouvert tous les jours et même jours fériés et dimanche;5
Manchmal etwas voll (vorallem Sonntags), generell aber gutes Sortiment;4
A guy from Arabia that works at the self payment station should respect the clients .. he is very rude and very disrespectful so please try to teach to the employees that they should respect the clients.;1
;5
;5
;5
;4
;5
Klein maar fijn;4
;5
;5
;5
;5
;5
;5
;4
Mir gefällt die Gegend sehr gut;5
;4
gut;4
;3
;3
Very rushy place;4
"Sehr Freundliches Personal am Feinkost , wo die meisten Kunden  sehr gereizt sind.
Top";4
;5
;5
;5
"Sehr nette Verkäuferin bei der Wursttheke !
Ist knapp vor der Pension und arbeitet und ist trotz der Krise sehr freundlich !
Alle Achtung !";4
;5
;5
;3
;4
Seh freundlich;5
;4
;5
;5
;5
;5
;5
Ist nur für dort wohnhafte oder arbeitende interessant. Kein Parkplatz und genau zwischen 2 U Bahnstationen.;3
Freundliche Bedienung an der Brot- und Wursttheke!;4
The best market de Viena;5
;3
;4
;5
;5
;4
;4
;5
Organizado limpo.;4
Nije loše;3
Er hat öfter was nicht was ich möchte;3
Gut aber teuer;5
;4
Bester Billa den ich kenne;5
;4
;3
;5
;4
;5
;5
???? ????;1
Super Filiale;5
;5
;5
;5
;5
;3
;3
;4
;5
;1
;5
;5
;5
;4
;4
;5
Brza laka kupovina;5
;5
;4
;3
;5
;3
;5
;5
"Zu den Stoßzeiten in der Früh und Abends vermeiden - sehr viele Einkäuferinnen / Einkäufer.
Gutes Sortimente, sauber und nettes Personal.";4
;3
;5
;3
;3
Lots of people on a sunday night but it is the only supermarket open at that time. Self service counters for check out available. Only food and drinks. Located at the train station inside;4
A lot of products. Really crowded on sundays but that's expected.;4
;5
;5
;5
;5
Das ist der beste Billa in Wien, du kannst alles finden was Du brauchst;5
???? ????? ???? ..?? ??????? ??? ????? ??? ??? ???? ..?? ??????? ????? ???;5
;5
;5
"Also man muss es schon mal sagen, Respekt an die Mitarbeiter die hier an jeden Wochentag bis spät abends stehen, die teilweise mit einem sehr anstrengenden Kundenklientel zu tun haben und trotzdem ihr bestes geben!
Natürlich sind hier längere Wartezeiten vorprogrammiert.";5
Supermercado parecido a Mercadona. Tienen muchos productos cocinados y sin cocinar. Te resuelven cenas o desayunos, si vas a estar unos días en la ciudad.;4
;3
;5
D i e alternative Einkaufsmöglichkeit, wenn andere schon lang geschlossen haben;4
;5
;5
Meine Bewertung für Billa ist 0 und das war das letzte Mal dass ich zum Billa Einkaufen gehe, ihr verarscht die Kunden nach Strich und Faden, auf Artikeln die in Aktion sind beziehungsweise Tiefpreise haben gilt dieses 25% mein Lieblingsprodukt nicht,  Wursttheke gilt sie nicht, da könnt ihr euch eine Scheibe abschneiden von Merkur, da kann ein Artikel in Aktion oder  Tiefpreise haben bekommen die  Kunden trotzdem die 25% meine Lieblingsprodukte Wursttheke egal was ich dort kaufe kriege ich meine 25%..   Zu meinem Glück für euch ein  Pech es gibt es genug andere Lebensmittelgeschäfte die ihre Kunden nicht so verarschen.;1
;5
;5
Naja für meinen Geschmack bei obst und Gemüse sehr teuer ausser Clever Produkte kaufe ich dort nix;3
cel mai bun;5
;5
;4
;5
;4
;5
super offen am sonntag;5
;5
;5
;5
;5
Sunday afternoon in here is like being in an African stampede! Madness, but great for grabbing some food when everywhere else is shut.;4
Tausende von Leuten.;3
;5
;5
Péssima!! Atendentes super grosseiros no caixa, sem menor respeito, empurrando e gritando para passarmos logo na máquina de auto atendimento. Tivemos que chamar a gerência para repreender a funcionária;1
Meine Bewertung zum Billa den ich am 21.2. bewertet hatte, hat sich natürlich nichts geändert. Das Personal ist geschult und sind sehr freundlich;4
;3
Ok hiper market u Becu i najeftinije Mozzart kugle;5
"Tolles Angebot, besonderer Pluspunkt die Frischetheke .
P.S.was wäre Billa ohne seine freundlichen Verkäuferinnen und Verkäufer.";5
;5
;5
Freundliches Personal;5
SEHR HEKTISCH ABER OK!;5
;5
;5
Feinkost Abteilung ist höflicher und sauberer geworden...... danke dafür;4
;4
;5
;4
;5
;5
;5
Bild am Praterstern eher meiden spezielle am Wochenende und Abends, extrem viel los, nicht unbedingt das sauberste Geschäft;1
;4
;4
;5
;5
;5
;5
This is a nice supermarket with all the important things you need;3
It‘s a great supermarket for spontaneously shopping or a huge buying session;5
"Unglaublich, wie voll der sehr große Laden ist, also zumindest am vergangenen Samstag Abend habe ich diese Erfahrung gemacht. Und trotz all dem Stress, den das Personal hatte, habe ich selten so eine freundliche Kompetenz erlebt - im Gegensatz zu manch anderen Billa Filialen.
Egal, welche Mitarbeiterinnen / Mitarbeiter, die immer mit irgendwas beschäftigt waren, ich gefragt habe, wo der eine oder andere Artikel zu finden ist, bekam ich sofort die Antworten, z.B.: 2. Gang links oder 4. Gang rechts, usw. So stelle ich mir ein perfekt geschultes Personal vor. Auch das umfangreiche Sortiment in dieser Filiale ist beispielhaft. Mein Daumen geht ganz klar steil nach oben.";5
;4
;5
;5
;1
;5
;1
Praktische Einkaufsmöglichkeit aller Lebensmittel, frisches Gebäck und Fleischtheke, auch an SONN-und Feiertagen!;4
;4
;5
;5
;3
;5
Ein Billa wie andere auch jedoch auch am Sonntag geöffnet. Entsprechend groß ist der Andrang. Zum Glück muss man ja nicht unbedingt hin.;4
Nice grocery with various types;5
;5
Nagyon kedvesek gyors és segít? készek imádom;5
;3
;5
Immer sehr viel los,aber Gsd haben die Express Kassen!;5
;5
;5
Super Öffnungszeiten.;5
;5
;1
Exelent;5
;5
Best supermarket in Vienna;5
Nice supermarket with lot of choices ... Although the crowd you can manage you purchase with many self services machines;4
;5
Sehr gut;5
;5
;4
;5
;5
;5
;4
;4
;3
;3
Ich liebe Billa;5
;4
;4
;4
???? ????? ?? ??????;5
;3
;5
;5
;5
;5
???? ???? ?????? ?????? ?? ?????? ???????? ????????? ?? ??????? ????????.;5
;2
Immer arbeit in Sonntag , bravo ..;5
;5
;5
superr;5
"???????????????????????????

???????????????????????????????????????????????????";4
Ein toller Supermarkt;5
"Leider viel zu überlaufen, zu viel Leute.
Das Personal ist sehr freundlich und Fleißig, ihr seid Super und habt gute Nerven.";5
;4
;5
gratulation an die mitarbeiter die trotz des daueransturmes freundlich sind;5
;3
"Gute personal
Auch am Sonntag offen";5
;5
;4
Širok asortiman robe, svezeg voca i povrca takodje. Radi i subotom i nedeljom do 22 h;5
;4
;4
;4
;5
;3
;4
Hat auch am Sonntag auf!;5
;3
Sehr viel Auswahl;5
;4
;5
;5
Alls was man braucht;5
;5
Supermarkt im Bahnhof Praterstern. Ziemlich eng. Personal nett. Großes Angebot. Zu Stoßzeiten überfüllt, manchmal muss man man sogar vor dem Laden warten, bis man von dem Sicherheitspersonal hineingelassen wird. Preise trotz der sehr guten Lage billig. Auch sonntags offen. Fürs Bezahlen gibt es viele Selbstbedienungskassen. Für schnelle Einkäufe sehr gut geeignet.;4
;1
;2
;5
;5
;5
;3
Moja omiljena;5
;5
;5
;4
;3
;5
;2
;5
;5
????? ?? ???? ?????? ?? ????;5
;3
;4
;5
;3
This Billa supermarket is opened until 22:00 where most of supermarkets close at 20:00;5
;5
;4
Es ist schön;5
;5
;5
;5
? ??????? - ?????? ? ???????????;5
großes Sortiment jedoch ist es voll!;3
;4
;5
Große Auswahl und jeden Tag im Jahr geöffnet.;5
;1
Sok féle árú van;5
;5
;5
;5
Zuviele Leute;2
"Eine große Filiale und jeden Tag sehr viel los. Vor allem in den Abendstunden.
Auch am Wochenende geöffnet.
Und das ist die einzige Billa-Filiale mit Selbstbedienungskassen.
Es ist eine kleine Kaffee- und Snackbar nach der Kassa.
Auf der linken Seite vor dem Billa sind auch 2 Bankomaten vorhanden.
In der Bahnhofshalle gibt es auch 2 Trafiken, eine DM-Filiale, ein Frisör, den Bäcker (Felber) und ein Blumengeschäft. Vor dem U-Bahn-Abgang gibt es Lokale zum Essen gehen und ein Kaffee-Lokal. In der unteren Halle gibt es noch mehr Gelegenheiten zum Essen gehen.
Ist mit Straßenbahn, Schnellbahn, U-Bahn und Autobus leicht erreichbar.";5
;3
;3
;4
;4
;5
;3
;5
;1
;1
;5
Alles Top und vor allem die Feinkost;5
;1
;3
;4
Immer wieder gute Angebote;4
;4
Große Auswahl und praktische Öffnungszeiten;5
Überfüllt,die Menschen überarbeitet;2
Billa find ich super, auch dass am Praterstern am Wochenende geöffnet ist, der Andrang ist halt ein Wahnsinn;2
;3
;1
;5
;5
Immer Voll;4
;4
??????????? ?? ??????? Proterstern ???????? ?? 22-00;5
;5
Diesen Supermarkt in erreichbarer Nähe zu haben ist echt toll, man braucht sich keine Gedanken mehr zu machen an welchem Tag man einkaufen geht oder ob es schon nach 20 Uhr ist, das ist Freiheit und Lebensqualität, die es so leider in AT nicht gibt. Und am Sonntag wird dann online geshoppt? Nicht mit diesem Billa!!;5
;5
Correct.;5
Long opening hours (6am - 10 pm) and a variety of products helps people a lot.;4
Fabi hat's gefallen;4
;5
;3
;3
;5
;5
The best thing about it is that its even on sunday open ?;5
;5
Ich gehe nicht mehr so oft rein aber er hat alles;4
;5
;4
;5
;5
Sehr gut;5
;3
;5
;5
;3
;3
;5
;5
;5
;5
;5
;4
Always open;5
Super freundlich;5
"Echt Praktisch
Ein Billa welcher Sonntags offen hat.
Notwendig? Nein. Trozdem praktisch";5
;5
;4
Mein absoluter Favorit dieser Billa;5
;5
;1
;4
Nice groceries store;5
;5
;5
;3
;5
;5
Ich gehe jeden Tag zu diesem Billa, ich persönlich habe nur sehr gute Erfahrungen gemacht. Okay einmal hatte ich mit einer Mitarbeiterin Stress gehabt. Aber wir sind ja alle Menschen und machen mal Fehler. Ich kann ihn nur weiter empfehlen und was auch toll ist, man kann Sonntags und auch Feiertagen bis um 22 Uhr einkaufen gehen.;5
;5
?? super Market Billa ????? ?????? ??? ???? ???????????, ?? ??????? ?????. ???? ??? ????? ???? ??????? ?? ????????? ????, ???????????? ??? ????????.;4
;3
Übertrieben voll, aber sonst super!;4
;4
;5
Wir werden hier auf Google immer gefragt, wie war es in diesem oder jenem Supermarkt. Gut muss ich sagen. Wir haben hier in Österreich Qualität auf hohem Niveau. Und ich bitte Billa, Spar, Hofer, Lidl und Co. Dieses hohe Niveau beizubehalten... Marktwirtschaftliche Optimierung ist nicht alles...;4
;5
;1
;4
;4
wenn man mal was ganz schnell am Sonntag braucht. immer überfüllt;3
;5
;5
;5
;5
;4
?????? ???? ? ???? ?? ????????  ???????? ? ?????, ???? ?????? ? ??????? ? ?????, ?? ?? 22.00 ? ?? ??? ??? ?????? ???????? ?????. ?? ? ?????? ???? ???????????? ?? ?????? ???????????? ??????????. (???? ????? ??????, ? ??? ? ??????? ???????? ??????????, ????? ????? ??????? ????? ???? ????????? ????? ??????? );5
;4
Caotisch,wartezeiten zu lange;1
ein großer und guter Markt, allerdings sind die Preise auch höher als bei den Wettbewerbern. Leider ist der Markt vor allem in den Abendstunden sehr voll, da dieser mit als einziger in der Gegend länger offen hat. Das Angebot ist leider trotzdem nicht so vielfältig, dafür gibt es aber eine sehr große Bedienungstheke.;4
;5
;5
Samo spremi lovu i sve ?eš na?i šta ti treba.;5
;5
;1
;3
;5
??????? ???????;4
;5
;3
Gschissn voll am Sonntag um 20 Uhr he;1
Großes Sortiment aber viele Menschen;5
Trotz mörderischem Kundenaufkommen relativ flott und gut sortiert;5
;4
Viele Leute alles Ocy.;5
Super Service...;5
2 much pple;5
Auswahl absolut ausreichend;4
???? ????????? Billa ? ????, ????? ?????????? ??????, ??????? ??? ? ?????? ?????????.;5
;5
;5
Buna;5
;5
;5
;4
;4
;5
;5
Sehr nett;5
;3
;4
;5
;3
;5
Najboli utisci kako o proizvodima tako i o zaposlenima;5
;5
;5
;5
;5
;5
??????? ??????? ?? ??? ???????? ???? ????? ???????????? ?? ???????????;5
Bin immer gerne in Billa;5
;5
;4
;5
;3
This branch is open on public holidays. It was recently refurbished and has a wide entrance and self service tills. Fresh products even on a bank holiday.;4
;4
;5
;5
;4
???????? ?????, ???? ?????, ???????? ???? ?? ?????? ????.;5
;5
Feinkost sehr nette Bedienung und schöne dünn geschn.aufgelegte Wurst;3
;5
;4
;5
Fast nur gute Erfahrungen gemacht, leider aber im überfüllt.;5
Hier gibt es nach Ladenschluss fast alles;5
;5
;1
;5
Jeden s obchod? na nádraží Prater, který je v ned?li otev?en ve Vídni. Milion lidí ale lepší než nic.;3
;5
;5
;4
Don't forget to shop for some snacks here. They go an extra mile during travel.;3
;5
Mesto za svakoga!;5
;5
;3
;4
;5
Sehr gute;5
;5
;5
???? ????? ??? ??? ????;5
É optimo para quem anda em viagem ainda para mais se o hotel tiver uma pequena cozinha no quarto;4
;4
;3
;5
Man bekommt fast alles zukaufen. Kurze Wartezeit das ist viel wert;4
;5
;5
;5
;4
;5
;5
;5
"War bis jetzt immer zufrieden und was mir auch gefällt ist das man nicht stundenlang an der Kasse warten muss sondern du ziehst deine ware selber durch
Da hat man keinen Stress mehr";5
;5
???? ???? ??? ?????;5
;5
????????;5
Good for all household day-to-day useful items;4
;5
???????????? ??????, ??????? ???????? ?? 22.00! ????? ????????? ????????!;5
Open 'till late and Sundays. In Pratterstern, access with SBahn, U1, U2, #5, etc;5
War am Sonntag den 22.12.19 um kurz nach 17:00 Uhr hier. Wie immer Massen an Menschen aber das ist ja hier nicht Neues und das hat mich auch überhaupt nicht gestört. Das einzige was mich allerdings gestört hat, war, dass die Dame an der Kasse mir zwei Mal etwas falsch verrechnet hatte. Ja, zu einem großen Teil ist das natürlich auch meine Schuld, dass ich nicht sofort auf der Rechnung nachgerechnet habe ob alles passt aber ich hatte leider die Hoffnung gehabt, dass alles passt und die Dame weiß was sie macht. Und ja im Endeffekt sind es nur ein paar Euro die ich dem Unternehmen BILLA unfreiwillig geschenkt habe aber wenn man nicht gerade im Geld schwimmt ist es doch etwas unschön. Man muss wohl wirklich alles selbst kontrollieren wenn man will das es auch passt.;2
;5
En este supermercado encuentras todos los productos necesarios y con buenos precios . ????;4
;4
;5
Nice market;3
Great that it exists for the emergency shopper, but it is not a nice store. It works better since the self-scan pay stations were installed.;2
;5
;5
;5
;5
Aici lucrez ?i m? simt c? la mine acas?;5
;5
;4
;4
Big store, good prices, weird customers in it and in front of it;4
Super wenn man am Sonntag etwas einkaufen will. Die Filiale ist für den Andrang viel zu klein, wodurch ein Gedränge entsteht und man froh ist wieder draußen zu sein. Seitdem die Schnellkassen sind, entstehen sogut wie keine Wartezeiten. Die vorgefertigten Semmeln, Sandwiches und Brote sind immer frisch. Leider ist die Tiefkühlabteilung am Sonntag geschlossen, darum nur 4 Sterne.;4
;5
;5
;5
;5
Große Auswahl;5
;3
;4
;4
;5
;5
;4
"Grosse Auswahl.
Grosses Sortiment an Produkten.
Zentral im Bahnhofsbereich gelegen.
Frisches Obst!!!";5
;5
Praktisch selbst scanieren und zahlen ist sehr gut!;5
"Die Hygienischen  Zustände sind eine Frechheit. Mitarbeiterin vorhin in der ""Snack Abteilung"" Gelnägel, kassiert und bereitet gleichzeitig Leberkäs-Semmel zu, natürlich alles ohne Handschuhe oder dergleichen.";1
Pravo mesto za prave kupce;5
;5
Super;4
Alles bestens, so wie gewohnt.;5
;3
;5
;3
???? ??????? ?????;3
Viel Auswahl aber auch viele Leute;4
;1
Bastante variado nos alimentos;4
;5
Geht so;5
;4
;5
;5
;5
Warum habt ihr heute geschlossen???! Wenn im Internet steht ihr habt geöffnet?;1
;5
;1
;2
I wish this shop was in the UK selling bottled Austrian water !;5
;5
;3
;4
;5
;4
;5
;5
;5
;5
always I forget what I have to buy because of the busyness  inside  too much people and too much workers;2
;4
;3
;5
;3
;5
;4
Very nice for emergency.;5
;5
;4
;5
;3
;1
;3
;5
;5
????? ??????? ???????, ??????? ??????????? ???????. ??????? ????? ? ??????? ? ????? ? ??????? ???????? ??????????.;5
;5
???????????? ???????? ?? ????????? ????? ? ????. ????? ?? ?????.;5
;5
;3
;5
;5
;1
very busy place. well lit, clean, well managed.  a lot of automated cash register machine with the needed human help. I bought a banana and do not know how to register it, pressed hilfe. The response was fast. Staff was helpful and friendly. Good selection of fruits. First time seeing papaya the whole trip across Frankfurt, Blackforest, and Alsace;5
;5
;3
;5
;5
;3
;5
;5
Gut und günstig;5
;5
Die Filiale Praterstern ist wirklich eine der Besten. Hier ist das Personal sooo freundlich, hilfsbereit und rasch. Unglaublich, bei dieser Frequenz und dem Arbeitsaufwand. Die Delikatessen Abteilung sehr sauber und akkurat sortiert. Ich komme selten, aber immer wiedermal. Dass hier das Sortiment außerordentlich umfangreich und die Ware frisch ist, brauche ich eigentlich nicht betonen.;4
;5
Große Auswahl aber immer voll dafür sehr lange Öffnungszeiten;4
;4
;4
Super Angebote;5
;5
;5
;5
;5
????? ???????? ? ??????? ? ???????????.;5
;5
;3
Good prices and lots of variety;4
;5
;5
;4
;4
Die beste Billa Filiale,sehr freundliches Personal und immer sauber,trotz der vielen Kunden das kann man nicht von anderen Billa  Filialen behaupten;5
;5
;5
;5
;4
Guter;4
Liegt gut;5
?????? ???? ??? ????? ???????? ??????? ???? ????? ??? ???? ????? ???? ???????;5
Ok;4
Stracolmo di persone;5
Gleichbleibend gut;5
;4
;1
;4
;5
;5
;5
;5
??????????? ?????? ????...;4
;4
;5
;5
;4
;4
;4
